home_club_name,away_club_name,game_id,date,season,home_club_id,away_club_id,home_club_position,away_club_position,results,Difference value home et away,Ratio value home par away,home_team_value,away_team_value,LOG Ratio value home par away,difference classement,winrate_home 1 ans,winrate_away 1 ans,difference winrate home-away 1 ans,winrate_home 2 ans,winrate_away 2 ans,difference winrate home-away 2 ans,winrate_home 3 ans,winrate_away 3 ans,difference winrate home-away 3 ans,evolution difference winrate home-away entre 3 et 1 ans,winrate_confrontation_home 1 ans,winrate_confrontation_home 2 ans,winrate_confrontation_home 3 ans,pos_moy_home_1_ans,pos_moy_away_1_ans,difference classement moyen home-away 1 ans,pos_moy_home_2_ans,pos_moy_away_2_ans,difference classement moyen home-away 2 ans,pos_moy_home_3_ans,pos_moy_away_3_ans,difference classement moyen home-away 3 ans,evolution classement home 3 et 1 ans,evolution classement away 3 et 1 ans,evolution difference classement entre équipes entre 3 et 1 ans,nouveau club home 1 ans,nouveau club away 1 ans,nouveau club home 3 ans,nouveau club away 3 ans,diffbut_moy_home_1_ans,diffbut_moy_away_1_ans,difference de buts moyenne home-away 1 ans,diffbut_moy_home_2_ans,diffbut_moy_away_2_ans,difference de buts moyenne home-away 2 ans,diffbut_moy_home_3_ans,diffbut_moy_away_3_ans,difference de buts moyenne home-away 3 ans,evolution difference de buts home 3 et 1 ans,evolution difference de buts away 3 et 1 ans,evolution difference de buts entre équipes entre 3 et 1 ans,diffbut_moy_confrontation_1_ans,diffbut_moy_confrontation_2_ans,diffbut_moy_confrontation_3_ans
Amiens SC,Nîmes Olympique,3047791,2019-03-09,2018,1416,1160,16.0,10.0,1.0,-34300000.0,0.27789473684210525,13200000.0,47500000.0,-1.2805128814482705,6.0,0.4342105263157895,0.35,0.08421052631578951,0.4342105263157895,0.35,0.08421052631578951,0.4342105263157895,0.35,0.08421052631578951,0.0,0.5,0.5,0.5,14.289473684210526,20.0,-5.710526315789474,14.289473684210526,20.0,-5.710526315789474,14.289473684210526,20.0,-5.710526315789474,0.0,0.0,0.0,0,1,0,1,-0.13157894736842105,0.0,-0.13157894736842105,-0.13157894736842105,0.0,-0.13157894736842105,-0.13157894736842105,0.0,-0.13157894736842105,0.0,0.0,0.0,0.0,0.0,0.0
Dijon FCO,Stade de Reims,3047792,2019-03-09,2018,2969,1421,18.0,5.0,0.0,-5950000.0,0.7025,14050000.0,20000000.0,-0.3531098777742362,13.0,0.4605263157894737,0.35,0.1105263157894737,0.42105263157894735,0.35,0.07105263157894737,0.42105263157894735,0.3815789473684211,0.03947368421052627,0.07105263157894742,0.5,0.5,0.5,13.263157894736842,20.0,-6.7368421052631575,14.723684210526315,20.0,-5.276315789473685,14.723684210526315,13.18421052631579,1.5394736842105257,-1.4605263157894726,6.815789473684211,-8.276315789473683,0,1,0,0,-0.47368421052631576,0.0,-0.47368421052631576,-0.39473684210526316,0.0,-0.39473684210526316,-0.39473684210526316,-0.34210526315789475,-0.05263157894736842,-0.0789473684210526,0.34210526315789475,-0.42105263157894735,0.0,0.0,0.0
Olympique de Marseille,Olympique Gymnaste Club Nice Côte d'Azur,3047793,2019-03-10,2018,244,417,4.0,9.0,1.0,36500000.0,2.659090909090909,58500000.0,22000000.0,0.977984300879495,-5.0,0.7236842105263158,0.5131578947368421,0.21052631578947367,0.6578947368421053,0.625,0.03289473684210531,0.6052631578947368,0.6140350877192983,-0.00877192982456143,0.2192982456140351,1.0,0.75,0.5833333333333334,3.8947368421052633,9.789473684210526,-5.894736842105262,6.25,6.0,0.25,8.219298245614034,5.973684210526316,2.2456140350877183,-4.3245614035087705,3.8157894736842097,-8.14035087719298,0,0,0,0,0.868421052631579,0.02631578947368421,0.8421052631578948,0.6447368421052632,0.3684210526315789,0.27631578947368424,0.4824561403508772,0.39473684210526316,0.08771929824561403,0.3859649122807018,-0.368421052631579,0.7543859649122808,1.5,0.75,0.3333333333333333
Association sportive de Monaco Football Club,FC Girondins Bordeaux,3047794,2019-03-09,2018,162,40,17.0,14.0,0.0,45000000.0,3.5,63000000.0,18000000.0,1.252762968495368,3.0,0.7368421052631579,0.5131578947368421,0.2236842105263157,0.7960526315789473,0.5460526315789473,0.25,0.7412280701754386,0.5307017543859649,0.21052631578947367,0.013157894736842035,1.0,1.0,0.6666666666666666,2.5,9.052631578947368,-6.552631578947368,2.1578947368421053,7.921052631578948,-5.7631578947368425,3.0526315789473686,9.403508771929825,-6.350877192982457,-0.5526315789473686,-0.35087719298245723,-0.2017543859649109,0,0,0,0,1.0526315789473684,0.13157894736842105,0.9210526315789473,1.5263157894736843,0.19736842105263158,1.3289473684210527,1.0789473684210527,0.07017543859649122,1.0087719298245614,-0.026315789473684292,0.06140350877192982,-0.08771929824561409,1.5,2.0,0.8333333333333334
Montpellier Hérault Sport Club,Angers SCO,3047795,2019-03-10,2018,969,1420,7.0,12.0,0.0,28100000.0,2.291954022988506,49850000.0,21750000.0,0.8294047388731542,-5.0,0.5263157894736842,0.42105263157894735,0.10526315789473684,0.45394736842105265,0.4276315789473684,0.026315789473684237,0.45614035087719296,0.4473684210526316,0.008771929824561375,0.09649122807017546,0.75,0.625,0.5833333333333334,8.473684210526315,14.026315789473685,-5.55263157894737,10.947368421052632,13.671052631578947,-2.723684210526315,12.692982456140351,10.912280701754385,1.7807017543859658,-4.219298245614036,3.1140350877192997,-7.333333333333336,0,0,0,0,0.07894736842105263,-0.2631578947368421,0.3421052631578947,-0.19736842105263158,-0.25,0.05263157894736842,-0.11403508771929824,-0.14912280701754385,0.03508771929824561,0.19298245614035087,-0.11403508771929824,0.3070175438596491,0.5,0.0,-0.16666666666666666
Football Club de Nantes,Paris Saint-Germain Football Club,3047796,2019-04-17,2018,995,583,13.0,1.0,1.0,-44700000.0,0.4581818181818182,37800000.0,82500000.0,-0.7804891907150933,12.0,0.5,0.8421052631578947,-0.3421052631578947,0.4934210526315789,0.8157894736842105,-0.3223684210526316,0.4868421052631579,0.8333333333333334,-0.34649122807017546,0.004385964912280771,0.0,0.0,0.0,7.2631578947368425,1.131578947368421,6.131578947368421,10.052631578947368,1.9473684210526316,8.105263157894736,9.842105263157896,1.6754385964912282,8.166666666666668,-2.578947368421053,-0.5438596491228072,-2.0350877192982466,0,0,0,0,-0.13157894736842105,2.0789473684210527,-2.210526315789474,-0.25,1.7763157894736843,-2.026315789473684,-0.2631578947368421,1.912280701754386,-2.175438596491228,0.13157894736842105,0.16666666666666674,-0.03508771929824572,-2.0,-2.0,-2.5
Stade Rennais Football Club,SM Caen,3047797,2019-03-10,2018,273,1162,8.0,19.0,1.0,38250000.0,3.4285714285714284,54000000.0,15750000.0,1.2321436812926323,-11.0,0.5526315789473685,0.3684210526315789,0.18421052631578955,0.5263157894736842,0.3618421052631579,0.16447368421052627,0.5219298245614035,0.40789473684210525,0.11403508771929821,0.07017543859649134,0.25,0.625,0.5,9.473684210526315,11.026315789473685,-1.55263157894737,8.881578947368421,12.802631578947368,-3.921052631578947,8.149122807017545,10.473684210526315,-2.3245614035087705,1.3245614035087705,0.5526315789473699,0.7719298245614006,0,0,0,0,0.15789473684210525,-0.6578947368421053,0.8157894736842106,0.0,-0.7105263157894737,0.7105263157894737,-0.017543859649122806,-0.5877192982456141,0.5701754385964912,0.17543859649122806,-0.07017543859649122,0.2456140350877194,-0.5,0.5,0.16666666666666666
AS Saint-Étienne,Lille Olympique Sporting Club Lille Métropole,3047798,2019-03-10,2018,618,1082,6.0,2.0,-1.0,13000000.0,1.4193548387096775,44000000.0,31000000.0,0.35020242943311497,4.0,0.5405405405405406,0.3684210526315789,0.17211948790896164,0.52,0.40131578947368424,0.11868421052631578,0.5265486725663717,0.4649122807017544,0.061636391864617335,0.11048309604434431,0.5,0.625,0.4166666666666667,9.08108108108108,17.07894736842105,-7.997866287339971,8.4,15.828947368421053,-7.428947368421053,7.619469026548672,14.780701754385966,-7.161232727837294,1.4616120545324085,2.2982456140350855,-0.836633559502677,0,0,0,0,0.05405405405405406,-0.6842105263157895,0.7382645803698435,0.013333333333333334,-0.4342105263157895,0.4475438596491228,0.05309734513274336,-0.18421052631578946,0.23730787144853283,0.000956708921310695,-0.5,0.5009567089213107,1.5,1.25,0.5
Racing Club de Strasbourg Alsace,Olympique Lyonnais,3047799,2019-03-09,2018,667,1041,11.0,3.0,0.0,-41500000.0,0.4503311258278146,34000000.0,75500000.0,-0.7977721316388175,8.0,0.3815789473684211,0.7162162162162162,-0.33463726884779516,0.3815789473684211,0.6533333333333333,-0.27175438596491225,0.3815789473684211,0.6371681415929203,-0.25558919422449927,-0.07904807462329588,0.5,0.5,0.5,15.157894736842104,3.3513513513513513,11.806543385490754,15.157894736842104,3.76,11.397894736842105,15.157894736842104,4.274336283185841,10.883558453656264,0.0,-0.9229849318344896,0.92298493183449,0,0,0,0,-0.6052631578947368,1.054054054054054,-1.6593172119487907,-0.6052631578947368,0.9066666666666666,-1.5119298245614035,-0.6052631578947368,0.8141592920353983,-1.419422449930135,0.0,0.23989476201865567,-0.23989476201865556,-1.5,-1.5,-1.5
Toulouse Football Club,EA Guingamp,3047800,2019-03-10,2018,415,855,15.0,20.0,1.0,3150000.0,1.170731707317073,21600000.0,18450000.0,0.15762894420358306,-5.0,0.3684210526315789,0.4605263157894737,-0.09210526315789475,0.40789473684210525,0.46710526315789475,-0.05921052631578949,0.40789473684210525,0.45614035087719296,-0.0482456140350877,-0.04385964912280704,0.75,0.625,0.4166666666666667,15.236842105263158,10.894736842105264,4.342105263157894,11.960526315789474,9.157894736842104,2.80263157894737,13.780701754385966,11.0,2.780701754385966,1.4561403508771917,-0.10526315789473628,1.561403508771928,0,0,0,0,-0.42105263157894735,-0.2894736842105263,-0.13157894736842102,-0.2631578947368421,-0.23684210526315788,-0.02631578947368421,-0.2631578947368421,-0.23684210526315788,-0.02631578947368421,-0.15789473684210525,-0.052631578947368446,-0.10526315789473681,0.5,0.25,-0.3333333333333333
Angers SCO,Amiens SC,3047801,2019-03-16,2018,1420,1416,12.0,17.0,0.0,5300000.0,1.308139534883721,22500000.0,17200000.0,0.26860592539096717,-5.0,0.42105263157894735,0.4342105263157895,-0.013157894736842146,0.4276315789473684,0.4342105263157895,-0.006578947368421073,0.4473684210526316,0.4342105263157895,0.01315789473684209,-0.026315789473684237,1.0,1.0,1.0,14.026315789473685,14.289473684210526,-0.2631578947368407,13.671052631578947,14.289473684210526,-0.6184210526315788,10.912280701754385,14.289473684210526,-3.3771929824561404,3.1140350877192997,0.0,3.1140350877192997,0,0,0,0,-0.2631578947368421,-0.13157894736842105,-0.13157894736842105,-0.25,-0.13157894736842105,-0.11842105263157895,-0.14912280701754385,-0.13157894736842105,-0.017543859649122806,-0.11403508771929824,0.0,-0.11403508771929824,1.5,1.5,1.5
FC Girondins Bordeaux,Stade Rennais Football Club,3047802,2019-03-17,2018,40,273,14.0,8.0,0.0,-37000000.0,0.3620689655172414,21000000.0,58000000.0,-1.0159205728229963,6.0,0.5131578947368421,0.5526315789473685,-0.03947368421052633,0.5460526315789473,0.5263157894736842,0.019736842105263164,0.5307017543859649,0.5219298245614035,0.00877192982456143,-0.04824561403508776,0.0,0.25,0.4166666666666667,9.052631578947368,9.473684210526315,-0.4210526315789469,7.921052631578948,8.881578947368421,-0.9605263157894735,9.403508771929825,8.149122807017545,1.2543859649122808,-0.35087719298245723,1.3245614035087705,-1.6754385964912277,0,0,0,0,0.13157894736842105,0.15789473684210525,-0.02631578947368421,0.19736842105263158,0.0,0.19736842105263158,0.07017543859649122,-0.017543859649122806,0.08771929824561403,0.06140350877192982,0.17543859649122806,-0.11403508771929824,-1.5,-0.75,0.16666666666666666
SM Caen,AS Saint-Étienne,3047803,2019-03-16,2018,1162,618,20.0,5.0,-1.0,-7150000.0,0.730188679245283,19350000.0,26500000.0,-0.3144523135163858,15.0,0.3684210526315789,0.5405405405405406,-0.17211948790896164,0.3618421052631579,0.52,-0.1581578947368421,0.40789473684210525,0.5265486725663717,-0.11865393572426647,-0.053465552184695175,0.0,0.25,0.5,11.026315789473685,9.08108108108108,1.9452347083926043,12.802631578947368,8.4,4.402631578947368,10.473684210526315,7.619469026548672,2.854215183977643,0.5526315789473699,1.4616120545324085,-0.9089804755850386,0,0,0,0,-0.6578947368421053,0.05405405405405406,-0.7119487908961594,-0.7105263157894737,0.013333333333333334,-0.723859649122807,-0.5877192982456141,0.05309734513274336,-0.6408166433783574,-0.07017543859649122,0.000956708921310695,-0.07113214751780195,-1.0,-0.75,-0.16666666666666666
EA Guingamp,Dijon FCO,3047804,2019-03-16,2018,855,2969,18.0,19.0,1.0,-12000000.0,0.4678492239467849,10550000.0,22550000.0,-0.7596092060266119,-1.0,0.4605263157894737,0.4605263157894737,0.0,0.46710526315789475,0.42105263157894735,0.0460526315789474,0.45614035087719296,0.42105263157894735,0.03508771929824561,-0.03508771929824561,0.5,0.625,0.625,10.894736842105264,13.263157894736842,-2.3684210526315788,9.157894736842104,14.723684210526315,-5.565789473684211,11.0,14.723684210526315,-3.723684210526315,-0.10526315789473628,-1.4605263157894726,1.3552631578947363,0,0,0,0,-0.2894736842105263,-0.47368421052631576,0.18421052631578944,-0.23684210526315788,-0.39473684210526316,0.15789473684210528,-0.23684210526315788,-0.39473684210526316,0.15789473684210528,-0.052631578947368446,-0.0789473684210526,0.026315789473684154,1.0,1.5,1.5
Lille Olympique Sporting Club Lille Métropole,Association sportive de Monaco Football Club,3047805,2019-03-15,2018,1082,162,2.0,16.0,-1.0,-19000000.0,0.62,31000000.0,50000000.0,-0.4780358009429998,-14.0,0.3684210526315789,0.7368421052631579,-0.3684210526315789,0.40131578947368424,0.7960526315789473,-0.3947368421052631,0.4649122807017544,0.7412280701754386,-0.2763157894736842,-0.09210526315789475,0.0,0.0,0.25,17.07894736842105,2.5,14.578947368421051,15.828947368421053,2.1578947368421053,13.671052631578949,14.780701754385966,3.0526315789473686,11.728070175438598,2.2982456140350855,-0.5526315789473686,2.8508771929824537,0,0,0,0,-0.6842105263157895,1.0526315789473684,-1.736842105263158,-0.4342105263157895,1.5263157894736843,-1.960526315789474,-0.18421052631578946,1.0789473684210527,-1.263157894736842,-0.5,-0.026315789473684292,-0.47368421052631593,-2.5,-3.0,-1.5
Olympique Lyonnais,Montpellier Hérault Sport Club,3047806,2019-03-17,2018,1041,969,3.0,7.0,1.0,-10350000.0,0.8113035551504102,44500000.0,54850000.0,-0.20911299754904475,-4.0,0.7162162162162162,0.5263157894736842,0.18990042674253205,0.6533333333333333,0.45394736842105265,0.19938596491228067,0.6371681415929203,0.45614035087719296,0.1810277907157274,0.008872636026804659,0.5,0.75,0.6666666666666666,3.3513513513513513,8.473684210526315,-5.122332859174964,3.76,10.947368421052632,-7.187368421052632,4.274336283185841,12.692982456140351,-8.41864617295451,-0.9229849318344896,-4.219298245614036,3.296313313779546,0,0,0,0,1.054054054054054,0.07894736842105263,0.9751066856330013,0.9066666666666666,-0.19736842105263158,1.1040350877192981,0.8141592920353983,-0.11403508771929824,0.9281943797546965,0.23989476201865567,0.19298245614035087,0.04691230587830475,0.0,1.5,1.0
Olympique Gymnaste Club Nice Côte d'Azur,Toulouse Football Club,3047807,2019-03-15,2018,417,415,9.0,15.0,0.0,15900000.0,1.7361111111111112,37500000.0,21600000.0,0.5516476182862459,-6.0,0.5131578947368421,0.3684210526315789,0.14473684210526322,0.625,0.40789473684210525,0.21710526315789475,0.6140350877192983,0.40789473684210525,0.206140350877193,-0.06140350877192979,0.5,0.625,0.5833333333333334,9.789473684210526,15.236842105263158,-5.447368421052632,6.0,11.960526315789474,-5.960526315789474,5.973684210526316,13.780701754385966,-7.80701754385965,3.8157894736842097,1.4561403508771917,2.359649122807018,0,0,0,0,0.02631578947368421,-0.42105263157894735,0.4473684210526315,0.3684210526315789,-0.2631578947368421,0.631578947368421,0.39473684210526316,-0.2631578947368421,0.6578947368421053,-0.368421052631579,-0.15789473684210525,-0.21052631578947378,0.0,0.75,0.3333333333333333
Nîmes Olympique,Racing Club de Strasbourg Alsace,3047808,2019-03-16,2018,1160,667,10.0,11.0,0.0,13500000.0,1.4029850746268657,47000000.0,33500000.0,0.3386021628790379,-1.0,0.35,0.3815789473684211,-0.031578947368421095,0.35,0.3815789473684211,-0.031578947368421095,0.35,0.3815789473684211,-0.031578947368421095,0.0,0.5,0.5,0.5,20.0,15.157894736842104,4.842105263157896,20.0,15.157894736842104,4.842105263157896,20.0,15.157894736842104,4.842105263157896,0.0,0.0,0.0,1,0,1,0,0.0,-0.6052631578947368,0.6052631578947368,0.0,-0.6052631578947368,0.6052631578947368,0.0,-0.6052631578947368,0.6052631578947368,0.0,0.0,0.0,0.0,0.0,0.0
Paris Saint-Germain Football Club,Olympique de Marseille,3047809,2019-03-17,2018,583,244,1.0,4.0,1.0,324000000.0,6.538461538461538,382500000.0,58500000.0,1.8777018990287797,-3.0,0.8421052631578947,0.7236842105263158,0.11842105263157887,0.8157894736842105,0.6578947368421053,0.1578947368421052,0.8333333333333334,0.6052631578947368,0.22807017543859653,-0.10964912280701766,0.75,0.75,0.8333333333333334,1.131578947368421,3.8947368421052633,-2.7631578947368425,1.9473684210526316,6.25,-4.302631578947368,1.6754385964912282,8.219298245614034,-6.5438596491228065,-0.5438596491228072,-4.3245614035087705,3.780701754385964,0,0,0,0,2.0789473684210527,0.868421052631579,1.2105263157894737,1.7763157894736843,0.6447368421052632,1.1315789473684212,1.912280701754386,0.4824561403508772,1.4298245614035088,0.16666666666666674,0.3859649122807018,-0.2192982456140351,1.5,1.75,1.5
Stade de Reims,Football Club de Nantes,3047810,2019-03-17,2018,1421,995,6.0,13.0,1.0,-25300000.0,0.44150110375275936,20000000.0,45300000.0,-0.8175747589349974,-7.0,0.35,0.5,-0.15000000000000002,0.35,0.4934210526315789,-0.14342105263157895,0.3815789473684211,0.4868421052631579,-0.10526315789473684,-0.044736842105263186,0.5,0.5,0.5,20.0,7.2631578947368425,12.736842105263158,20.0,10.052631578947368,9.947368421052632,13.18421052631579,9.842105263157896,3.342105263157894,6.815789473684211,-2.578947368421053,9.394736842105264,1,0,0,0,0.0,-0.13157894736842105,0.13157894736842105,0.0,-0.25,0.25,-0.34210526315789475,-0.2631578947368421,-0.07894736842105265,0.34210526315789475,0.13157894736842105,0.2105263157894737,0.0,0.0,0.0
Amiens SC,FC Girondins Bordeaux,3047811,2019-03-31,2018,1416,40,17.0,13.0,0.0,-8000000.0,0.7192982456140351,20500000.0,28500000.0,-0.3294792011302423,4.0,0.4342105263157895,0.5131578947368421,-0.07894736842105265,0.4342105263157895,0.5460526315789473,-0.11184210526315785,0.4342105263157895,0.5307017543859649,-0.0964912280701754,0.01754385964912275,0.5,0.5,0.5,14.289473684210526,9.052631578947368,5.2368421052631575,14.289473684210526,7.921052631578948,6.368421052631578,14.289473684210526,9.403508771929825,4.8859649122807,0.0,-0.35087719298245723,0.35087719298245723,0,0,0,0,-0.13157894736842105,0.13157894736842105,-0.2631578947368421,-0.13157894736842105,0.19736842105263158,-0.32894736842105265,-0.13157894736842105,0.07017543859649122,-0.20175438596491227,0.0,0.06140350877192982,-0.06140350877192982,0.0,0.0,0.0
Dijon FCO,Olympique Gymnaste Club Nice Côte d'Azur,3047812,2019-03-31,2018,2969,417,20.0,8.0,-1.0,-29450000.0,0.38,18050000.0,47500000.0,-0.9675840262617056,12.0,0.4605263157894737,0.5131578947368421,-0.052631578947368474,0.42105263157894735,0.625,-0.20394736842105265,0.42105263157894735,0.6140350877192983,-0.19298245614035092,0.14035087719298245,0.5,0.25,0.25,13.263157894736842,9.789473684210526,3.473684210526317,14.723684210526315,6.0,8.723684210526315,14.723684210526315,5.973684210526316,8.75,-1.4605263157894726,3.8157894736842097,-5.276315789473683,0,0,0,0,-0.47368421052631576,0.02631578947368421,-0.5,-0.39473684210526316,0.3684210526315789,-0.763157894736842,-0.39473684210526316,0.39473684210526316,-0.7894736842105263,-0.0789473684210526,-0.368421052631579,0.2894736842105263,0.0,-0.5,-0.5
Olympique de Marseille,Angers SCO,3047813,2019-03-30,2018,244,1420,5.0,12.0,0.0,40500000.0,2.62,65500000.0,25000000.0,0.9631743177730056,-7.0,0.7236842105263158,0.42105263157894735,0.3026315789473685,0.6578947368421053,0.4276315789473684,0.2302631578947369,0.6052631578947368,0.4473684210526316,0.15789473684210525,0.14473684210526322,0.5,0.625,0.5833333333333334,3.8947368421052633,14.026315789473685,-10.131578947368421,6.25,13.671052631578947,-7.421052631578947,8.219298245614034,10.912280701754385,-2.692982456140351,-4.3245614035087705,3.1140350877192997,-7.43859649122807,0,0,0,0,0.868421052631579,-0.2631578947368421,1.131578947368421,0.6447368421052632,-0.25,0.8947368421052632,0.4824561403508772,-0.14912280701754385,0.631578947368421,0.3859649122807018,-0.11403508771929824,0.5,0.0,0.75,0.5
Association sportive de Monaco Football Club,SM Caen,3047814,2019-03-31,2018,162,1162,16.0,18.0,-1.0,22600000.0,2.2117962466487935,41250000.0,18650000.0,0.7938049666908654,-2.0,0.7368421052631579,0.3684210526315789,0.3684210526315789,0.7960526315789473,0.3618421052631579,0.43421052631578944,0.7412280701754386,0.40789473684210525,0.3333333333333333,0.03508771929824561,1.0,1.0,0.8333333333333334,2.5,11.026315789473685,-8.526315789473685,2.1578947368421053,12.802631578947368,-10.644736842105264,3.0526315789473686,10.473684210526315,-7.421052631578947,-0.5526315789473686,0.5526315789473699,-1.105263157894738,0,0,0,0,1.0526315789473684,-0.6578947368421053,1.7105263157894737,1.5263157894736843,-0.7105263157894737,2.236842105263158,1.0789473684210527,-0.5877192982456141,1.6666666666666667,-0.026315789473684292,-0.07017543859649122,0.04385964912280693,1.5,1.75,1.1666666666666667
